seed,model,rmse_mean,mae_mean,nll,sharp,reg_ece,reg_ece_pf_mean,reg_ece_pf,coverage_pf_50_80_90_95,experiment_name,run_id,architecture,architecture_tag,loss_mode,loss_tag,T,T_pf,coverage_pf_mean,coverage_pf,qhat_pf
45,FlatMLP_NLL+posthocT,0.2375480830669403,0.16368213295936584,-1.3004720211029053,0.06252869218587875,0.012172526679933071,0.012172526679933071,"[0.015674522146582603, 0.012736906297504902, 0.008919153362512589, 0.008598346263170242, 0.018430523574352264, 0.01106223277747631, 0.005021745804697275, 0.01760195381939411, 0.019483786076307297, 0.0041961027309298515]","[[0.5515872836112976, 0.848293662071228, 0.9267460107803345, 0.964206337928772], [0.46662697196006775, 0.7563889026641846, 0.8581746220588684, 0.9159920811653137], [0.5406349301338196, 0.824920654296875, 0.9085317254066467, 0.9496031999588013], [0.5350000262260437, 0.8223809599876404, 0.9049603343009949, 0.9460317492485046], [0.5235714316368103, 0.8122618794441223, 0.9035714268684387, 0.9453571438789368], [0.5530952215194702, 0.8336904644966125, 0.9116666913032532, 0.9498412609100342], [0.534761905670166, 0.8264682292938232, 0.9160317182540894, 0.9570237994194031], [0.5007936358451843, 0.8105952143669128, 0.9167063236236572, 0.9640476107597351], [0.4875793755054474, 0.7783730030059814, 0.8849999904632568, 0.9424999952316284], [0.4576587378978729, 0.8042460083961487, 0.915158748626709, 0.9611507654190063]]",FlatMLP_NLL,FlatMLP_NLL_seed45,flatmlp,FlatMLP,nll,NLL,1.0394471883773804,,,,
45,FlatMLP_NLL+pfT,0.2375480830669403,0.16368213295936584,-1.303078532218933,0.06215989962220192,0.009449237026274204,0.009449237026274204,"[0.0037444699555635452, 0.003819501493126154, 0.00859837420284748, 0.00857507809996605, 0.01854833774268627, 0.010345128364861012, 0.0034969968255609274, 0.018571536988019943, 0.014551931992173195, 0.004241010639816523]","[[0.513015866279602, 0.8102381229400635, 0.9021031856536865, 0.9456745982170105], [0.5143650770187378, 0.8058333396911621, 0.8979365229606628, 0.9455158710479736], [0.5384126901626587, 0.8229365348815918, 0.9072222113609314, 0.9480952620506287], [0.537063479423523, 0.8244444727897644, 0.9063491821289062, 0.9466666579246521], [0.5463095307350159, 0.8341270089149475, 0.9175000190734863, 0.9538094997406006], [0.5375000238418579, 0.8199999928474426, 0.9024206399917603, 0.9435317516326904], [0.5116666555404663, 0.8066666722297668, 0.8998412489891052, 0.9464682340621948], [0.47932538390159607, 0.784246027469635, 0.8964682817459106, 0.9546031951904297], [0.5071031451225281, 0.8015079498291016, 0.9024206399917603, 0.9545238018035889], [0.4508333206176758, 0.7948412895202637, 0.9100396633148193, 0.9584920406341553]]",FlatMLP_NLL,FlatMLP_NLL_seed45,flatmlp,FlatMLP,nll,NLL,,"[0.9474493861198425, 1.1671078205108643, 1.0337445735931396, 1.0442324876785278, 1.0955650806427002, 1.0040174722671509, 0.9863660931587219, 0.9865221381187439, 1.0902695655822754, 1.0230718851089478]",,,
45,FlatMLP_NLL+cdfCal90,0.2375480830669403,0.16368213295936584,-1.298683762550354,0.05787280574440956,0.012391757220029831,0.012391757220029831,"[0.009067544713616371, 0.016711335629224777, 0.00855321902781725, 0.010380960069596767, 0.019216975197196007, 0.010606572963297367, 0.003237641416490078, 0.018230164423584938, 0.023608874529600143, 0.004304283764213324]",,FlatMLP_NLL,FlatMLP_NLL_seed45,flatmlp,FlatMLP,nll,NLL,,,0.8975595238095238,"[0.8978968253968254, 0.8937301587301587, 0.8991666666666667, 0.8976984126984127, 0.9032936507936508, 0.8931349206349206, 0.8971031746031746, 0.8940079365079365, 0.9006746031746031, 0.8988888888888888]",
45,FlatMLP_NLL+gaussSplitConf90,0.2375480830669403,0.16368213295936584,-1.298683762550354,0.05787280574440956,0.012391757220029831,0.012391757220029831,"[0.009067544713616371, 0.016711335629224777, 0.00855321902781725, 0.010380960069596767, 0.019216975197196007, 0.010606572963297367, 0.003237641416490078, 0.018230164423584938, 0.023608874529600143, 0.004304283764213324]",,FlatMLP_NLL,FlatMLP_NLL_seed45,flatmlp,FlatMLP,nll,NLL,,,0.9030515873015872,"[0.916984126984127, 0.8913888888888889, 0.9022222222222223, 0.8977380952380952, 0.9058333333333334, 0.9015079365079365, 0.9046428571428572, 0.9021825396825397, 0.9066666666666666, 0.9013492063492063]","[0.0, 0.02607719588038253, 0.004579443623545818, 0.005241208850486315, 0.016383534166557318, 0.0, 0.0, 0.0, 0.034450411999332395, 0.0]"
45,DeepSets_NLL,0.3304416537284851,0.2510532736778259,-0.8916212916374207,0.1340840756893158,0.01505730114877224,0.01505730114877224,"[0.008483167737722397, 0.00527147063985467, 0.01818620227277279, 0.02100679650902748, 0.021517599001526833, 0.019441870972514153, 0.006567982491105795, 0.015518929809331894, 0.03030782751739025, 0.004271174781024456]","[[0.5179365277290344, 0.8112698197364807, 0.9021031856536865, 0.9468650817871094], [0.4988095164299011, 0.7940475940704346, 0.8885317444801331, 0.9376587271690369], [0.5359126925468445, 0.8163095116615295, 0.9018253684043884, 0.9441269636154175], [0.5468651056289673, 0.8175396919250488, 0.899404764175415, 0.9410714507102966], [0.5579364895820618, 0.8222619295120239, 0.9016270041465759, 0.942380964756012], [0.5030158758163452, 0.7960714101791382, 0.904880940914154, 0.9552381038665771], [0.5388095378875732, 0.8274999856948853, 0.9122222065925598, 0.950515866279602], [0.4784523844718933, 0.7857539653778076, 0.9002380967140198, 0.9554761648178101], [0.47678571939468384, 0.7785317301750183, 0.88484126329422, 0.9435317516326904], [0.44730159640312195, 0.774920642375946, 0.8958730101585388, 0.9517857432365417]]",DeepSets_NLL,DeepSets_NLL_seed45,deepsets,DeepSets,nll,NLL,,,,,
45,DeepSets_NLL+posthocT,0.3304416537284851,0.2510532736778259,-0.8917438983917236,0.13639430701732635,0.015397794544696808,0.015397794544696808,"[0.00926448218524456, 0.004368741065263748, 0.01827564649283886, 0.022371888160705566, 0.024956533685326576, 0.018777767196297646, 0.0071926903910934925, 0.01487844716757536, 0.029675599187612534, 0.004216155037283897]","[[0.5212698578834534, 0.8148809671401978, 0.9048412442207336, 0.9487698674201965], [0.5024999976158142, 0.7973015904426575, 0.891349196434021, 0.9396428465843201], [0.540238082408905, 0.8199602961540222, 0.9044047594070435, 0.9460317492485046], [0.5503968000411987, 0.8209127187728882, 0.9013095498085022, 0.9425396919250488], [0.5618253946304321, 0.8253968358039856, 0.9039682745933533, 0.9439682364463806], [0.506507933139801, 0.8004761934280396, 0.9079762101173401, 0.9569841027259827], [0.5417063236236572, 0.8308333158493042, 0.914722204208374, 0.9516269564628601], [0.4824603199958801, 0.789206326007843, 0.903849184513092, 0.9575396776199341], [0.4799206256866455, 0.783134937286377, 0.888015866279602, 0.9453968405723572], [0.4506745934486389, 0.7794444561004639, 0.8993650674819946, 0.9538094997406006]]",DeepSets_NLL,DeepSets_NLL_seed45,deepsets,DeepSets,nll,NLL,1.0085780620574951,,,,
45,DeepSets_NLL+pfT,0.3304416537284851,0.2510532736778259,-0.8922082185745239,0.1339755803346634,0.014639233238995075,0.014639233238995075,"[0.009364881552755833, 0.0036762442905455828, 0.0182013139128685, 0.019732657819986343, 0.018977759405970573, 0.02264079637825489, 0.0056888749822974205, 0.015331563539803028, 0.028745220974087715, 0.004033021163195372]","[[0.521746039390564, 0.8153968453407288, 0.9051190614700317, 0.948968231678009], [0.5138888955116272, 0.8090872764587402, 0.8998809456825256, 0.9453174471855164], [0.5380555391311646, 0.8182539939880371, 0.9032142758369446, 0.9453571438789368], [0.5427380800247192, 0.8139285445213318, 0.89682537317276, 0.9388095140457153], [0.5541666746139526, 0.8196428418159485, 0.8998016119003296, 0.9405952095985413], [0.49543651938438416, 0.788095235824585, 0.8983333110809326, 0.9519047737121582], [0.5267460346221924, 0.81634920835495, 0.9052777886390686, 0.9453968405723572], [0.4797222316265106, 0.7867063283920288, 0.9016270041465759, 0.9561507701873779], [0.4979761838912964, 0.8028967976570129, 0.9051983952522278, 0.9551190733909607], [0.46269840002059937, 0.7934523820877075, 0.9108333587646484, 0.9597222208976746]]",DeepSets_NLL,DeepSets_NLL_seed45,deepsets,DeepSets,nll,NLL,,"[1.0096802711486816, 1.0362435579299927, 1.004299283027649, 0.9902892708778381, 0.9926288723945618, 0.9840965270996094, 0.9729933142662048, 1.002509355545044, 1.052525281906128, 1.0371301174163818]",,,
45,DeepSets_NLL+cdfCal90,0.3304416537284851,0.2510532736778259,-0.8916212916374207,0.1340840756893158,0.01505730114877224,0.01505730114877224,"[0.008483167737722397, 0.00527147063985467, 0.01818620227277279, 0.02100679650902748, 0.021517599001526833, 0.019441870972514153, 0.006567982491105795, 0.015518929809331894, 0.03030782751739025, 0.004271174781024456]",,DeepSets_NLL,DeepSets_NLL_seed45,deepsets,DeepSets,nll,NLL,,,0.8989563492063493,"[0.9008333333333334, 0.8991269841269841, 0.8983730158730159, 0.8972222222222223, 0.8973809523809524, 0.8967857142857143, 0.898968253968254, 0.8981746031746032, 0.9043650793650794, 0.8983333333333333]",
45,DeepSets_NLL+gaussSplitConf90,0.3304416537284851,0.2510532736778259,-0.8916212916374207,0.1340840756893158,0.01505730114877224,0.01505730114877224,"[0.008483167737722397, 0.00527147063985467, 0.01818620227277279, 0.02100679650902748, 0.021517599001526833, 0.019441870972514153, 0.006567982491105795, 0.015518929809331894, 0.03030782751739025, 0.004271174781024456]",,DeepSets_NLL,DeepSets_NLL_seed45,deepsets,DeepSets,nll,NLL,,,0.9026468253968256,"[0.9021031746031746, 0.8982539682539683, 0.9018253968253969, 0.8994047619047619, 0.9016269841269842, 0.9048809523809523, 0.9122222222222223, 0.9002380952380953, 0.9048412698412699, 0.9010714285714285]","[0.0, 0.00845730938728154, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.028826604382482773, 0.0006854990001821106]"
45,FactorQuery_NLL,0.33378365635871887,0.2515314519405365,-0.8708871603012085,0.13457608222961426,0.021999280899763107,0.021999280899763107,"[0.021877486258745193, 0.005931469611823559, 0.011597824282944202, 0.04126201197504997, 0.02666052244603634, 0.031870339065790176, 0.00661385478451848, 0.011200087144970894, 0.056958023458719254, 0.0060212090611457825]","[[0.554722249507904, 0.8448016047477722, 0.9239682555198669, 0.9630952477455139], [0.5267460346221924, 0.8154364824295044, 0.9038888812065125, 0.9474602937698364], [0.513015866279602, 0.8053968548774719, 0.9038888812065125, 0.9495635032653809], [0.5186507701873779, 0.8030555844306946, 0.898888885974884, 0.9454365372657776], [0.49496030807495117, 0.7921031713485718, 0.8902381062507629, 0.9381746053695679], [0.49789682030677795, 0.7884126901626587, 0.8879761695861816, 0.9387301802635193], [0.5384523868560791, 0.8313491940498352, 0.915753960609436, 0.9560714364051819], [0.508293628692627, 0.8088095188140869, 0.9096031785011292, 0.9583333134651184], [0.5977380871772766, 0.866428554058075, 0.9332143068313599, 0.9659523963928223], [0.5059523582458496, 0.8137301802635193, 0.9139682650566101, 0.9609127044677734]]",FactorQuery_NLL,FactorQuery_NLL_seed45,factorquery,FactorQuery,nll,NLL,,,,,
45,FactorQuery_NLL+posthocT,0.33378365635871887,0.2515314519405365,-0.8711550831794739,0.12877656519412994,0.02153640054166317,0.02153640054166317,"[0.017130879685282707, 0.003847207175567746, 0.012314345687627792, 0.04305766522884369, 0.032527510076761246, 0.03475428372621536, 0.004652992356568575, 0.010880008339881897, 0.050145551562309265, 0.006053545977920294]","[[0.5447221994400024, 0.8359920382499695, 0.918571412563324, 0.9591270089149475], [0.5176190733909607, 0.8058730363845825, 0.8966666460037231, 0.9429364800453186], [0.5027381181716919, 0.7951984405517578, 0.8959524035453796, 0.9449999928474426], [0.5101587176322937, 0.793571412563324, 0.8916270136833191, 0.9411507844924927], [0.4856349229812622, 0.7825396656990051, 0.8825793862342834, 0.9332936406135559], [0.4885317385196686, 0.7788095474243164, 0.880396842956543, 0.933571457862854], [0.5285714268684387, 0.8221428394317627, 0.9101190567016602, 0.9520238041877747], [0.498968243598938, 0.7985714077949524, 0.9028571248054504, 0.9533730149269104], [0.5884127020835876, 0.8586111068725586, 0.9282143115997314, 0.9628968238830566], [0.4963492155075073, 0.8025397062301636, 0.9068650603294373, 0.9555555582046509]]",FactorQuery_NLL,FactorQuery_NLL_seed45,factorquery,FactorQuery,nll,NLL,0.9782153964042664,,,,
45,FactorQuery_NLL+pfT,0.33378365635871887,0.2515314519405365,-0.8738211393356323,0.13305127620697021,0.015259276144206524,0.015259276144206524,"[0.008074131794273853, 0.004251199308782816, 0.011713787913322449, 0.04083961993455887, 0.017500510439276695, 0.02997513674199581, 0.0027148225344717503, 0.010908453725278378, 0.0204980056732893, 0.006117095239460468]","[[0.5197222232818604, 0.8133333325386047, 0.9028174877166748, 0.9482936263084412], [0.5207936763763428, 0.8085317611694336, 0.8991270065307617, 0.9447222352027893], [0.5101984143257141, 0.8021031618118286, 0.9017857313156128, 0.9481348991394043], [0.5225396752357483, 0.8073412775993347, 0.9021031856536865, 0.9477381110191345], [0.5176587104797363, 0.8146428465843201, 0.9072619080543518, 0.9496825337409973], [0.5126984119415283, 0.8035714030265808, 0.8993650674819946, 0.9461110830307007], [0.5122619271278381, 0.8036110997200012, 0.8971031904220581, 0.942896842956543], [0.4983333349227905, 0.7977777719497681, 0.9022619128227234, 0.9530952572822571], [0.5437698364257812, 0.8231745958328247, 0.9040079116821289, 0.9440476298332214], [0.4900793731212616, 0.7974206209182739, 0.9029762148857117, 0.9524206519126892]]",FactorQuery_NLL,FactorQuery_NLL_seed45,factorquery,FactorQuery,nll,NLL,,"[0.9242085218429565, 0.9855009913444519, 0.9935196042060852, 1.0095233917236328, 1.0565290451049805, 1.035129427909851, 0.9397728443145752, 0.9766910672187805, 0.8834099173545837, 0.9652805924415588]",,,
45,FactorQuery_NLL+cdfCal90,0.33378365635871887,0.2515314519405365,-0.8708871603012085,0.13457608222961426,0.021999280899763107,0.021999280899763107,"[0.021877486258745193, 0.005931469611823559, 0.011597824282944202, 0.04126201197504997, 0.02666052244603634, 0.031870339065790176, 0.00661385478451848, 0.011200087144970894, 0.056958023458719254, 0.0060212090611457825]",,FactorQuery_NLL,FactorQuery_NLL_seed45,factorquery,FactorQuery,nll,NLL,,,0.8982976190476191,"[0.8983730158730159, 0.8965079365079365, 0.9007142857142857, 0.9011507936507936, 0.8974603174603175, 0.8959920634920635, 0.8947619047619048, 0.9006349206349207, 0.8977380952380952, 0.8996428571428572]",
45,FactorQuery_NLL+gaussSplitConf90,0.33378365635871887,0.2515314519405365,-0.8708871603012085,0.13457608222961426,0.021999280899763107,0.021999280899763107,"[0.021877486258745193, 0.005931469611823559, 0.011597824282944202, 0.04126201197504997, 0.02666052244603634, 0.031870339065790176, 0.00661385478451848, 0.011200087144970894, 0.056958023458719254, 0.0060212090611457825]",,FactorQuery_NLL,FactorQuery_NLL_seed45,factorquery,FactorQuery,nll,NLL,,,0.9098492063492063,"[0.923968253968254, 0.9038888888888889, 0.9038888888888889, 0.8994444444444445, 0.8975, 0.8972619047619048, 0.9157539682539683, 0.9096031746031746, 0.9332142857142857, 0.913968253968254]","[0.0, 0.0, 0.0, 0.0012320639728500371, 0.017244126320144437, 0.02260974234785347, 0.0, 0.0, 0.0, 0.0]"
45,MeanPoolLinear_RESVAR,0.4840347170829773,0.3708345293998718,-0.4371171295642853,0.21357905864715576,0.03368542343378067,0.03368542343378067,"[0.035528331995010376, 0.018783042207360268, 0.04212215915322304, 0.04579029977321625, 0.04581740126013756, 0.041943661868572235, 0.016241123899817467, 0.015490996651351452, 0.031173795461654663, 0.04396340250968933]","[[0.45845237374305725, 0.7697619199752808, 0.881507933139801, 0.9389682412147522], [0.4784523844718933, 0.7801190614700317, 0.8930952548980713, 0.9458730220794678], [0.459801584482193, 0.7588492035865784, 0.8725000023841858, 0.9312698245048523], [0.4563888907432556, 0.7591269612312317, 0.872936487197876, 0.9353174567222595], [0.4500793516635895, 0.76583331823349, 0.8806349039077759, 0.9404761791229248], [0.4566269814968109, 0.7637301683425903, 0.879444420337677, 0.9393650889396667], [0.47511905431747437, 0.7768253684043884, 0.8851190209388733, 0.9425793886184692], [0.4984920620918274, 0.7901983857154846, 0.8858333230018616, 0.9371428489685059], [0.46369048953056335, 0.7682936787605286, 0.8832539916038513, 0.9426587224006653], [0.3943254053592682, 0.8304365277290344, 0.9403571486473083, 0.9700000286102295]]",MeanPoolLinear_RESVAR,MeanPoolLinear_RESVAR_seed45,meanpool_linear,MeanPoolLinear,residual_variance_reg,RESVAR,,,,,
45,MeanPoolLinear_RESVAR+posthocT,0.4840347170829773,0.3708345293998718,-0.4397889971733093,0.2357935905456543,0.025151636451482773,0.025151636451482773,"[0.02323796972632408, 0.019422907382249832, 0.025730418041348457, 0.03383999317884445, 0.029838960617780685, 0.030191531404852867, 0.0128598902374506, 0.015985380858182907, 0.021353190764784813, 0.03905612975358963]","[[0.47853174805641174, 0.7946825623512268, 0.9007142782211304, 0.9506745934486389], [0.49944445490837097, 0.8032936453819275, 0.9102380871772766, 0.9582936763763428], [0.4797222316265106, 0.7815476059913635, 0.8914285898208618, 0.944523811340332], [0.47686508297920227, 0.7836904525756836, 0.8916666507720947, 0.9480952620506287], [0.47111111879348755, 0.790238082408905, 0.8997222185134888, 0.952301561832428], [0.47678571939468384, 0.7864682674407959, 0.8985714316368103, 0.9523412585258484], [0.4967857003211975, 0.8011507987976074, 0.9036904573440552, 0.9553571343421936], [0.5201587080955505, 0.8117460608482361, 0.9024206399917603, 0.9495635032653809], [0.48452380299568176, 0.7936508059501648, 0.9023809432983398, 0.9551190733909607], [0.4151587188243866, 0.862500011920929, 0.949920654296875, 0.9759523868560791]]",MeanPoolLinear_RESVAR,MeanPoolLinear_RESVAR_seed45,meanpool_linear,MeanPoolLinear,residual_variance_reg,RESVAR,1.0507192611694336,,,,
45,MeanPoolLinear_RESVAR+pfT,0.4840347170829773,0.3708345293998718,-0.4403845965862274,0.23999327421188354,0.023534707725048065,0.023534707725048065,"[0.024013036862015724, 0.017150409519672394, 0.02031658962368965, 0.029688842594623566, 0.024030640721321106, 0.030008725821971893, 0.011573299765586853, 0.01489846222102642, 0.020024918019771576, 0.04364214465022087]","[[0.4846031665802002, 0.8017857074737549, 0.9055158495903015, 0.9528571367263794], [0.4885317385196686, 0.7913888692855835, 0.9025793671607971, 0.9524206519126892], [0.49317461252212524, 0.7970634698867798, 0.903253972530365, 0.9519841074943542], [0.48357143998146057, 0.794087290763855, 0.8994840979576111, 0.9516666531562805], [0.4843650758266449, 0.8038095235824585, 0.909246027469635, 0.958730161190033], [0.47853174805641174, 0.7884920835494995, 0.8999603390693665, 0.9535317420959473], [0.4887698292732239, 0.7923809289932251, 0.8971428275108337, 0.9507539868354797], [0.5121825337409973, 0.8029761910438538, 0.8962698578834534, 0.9442856907844543], [0.49015873670578003, 0.7992460131645203, 0.9070634841918945, 0.9582539796829224], [0.3952777683734894, 0.8325793743133545, 0.9407936334609985, 0.9703571200370789]]",MeanPoolLinear_RESVAR,MeanPoolLinear_RESVAR_seed45,meanpool_linear,MeanPoolLinear,residual_variance_reg,RESVAR,,"[1.065394639968872, 1.0251911878585815, 1.0856513977050781, 1.0708708763122559, 1.0793280601501465, 1.0550810098648071, 1.0324575901031494, 1.0304951667785645, 1.063873052597046, 1.0028326511383057]",,,
45,MeanPoolLinear_RESVAR+cdfCal90,0.4840347170829773,0.3708345293998718,-0.4371171295642853,0.21357905864715576,0.03368542343378067,0.03368542343378067,"[0.035528331995010376, 0.018783042207360268, 0.04212215915322304, 0.04579029977321625, 0.04581740126013756, 0.041943661868572235, 0.016241123899817467, 0.015490996651351452, 0.031173795461654663, 0.04396340250968933]",,MeanPoolLinear_RESVAR,MeanPoolLinear_RESVAR_seed45,meanpool_linear,MeanPoolLinear,residual_variance_reg,RESVAR,,,0.8990198412698411,"[0.900436507936508, 0.8980952380952381, 0.8995634920634921, 0.8934126984126984, 0.9011111111111111, 0.8945634920634921, 0.8959920634920635, 0.9027777777777778, 0.9045634920634921, 0.8996825396825396]",
45,MeanPoolLinear_RESVAR+gaussSplitConf90,0.4840347170829773,0.3708345293998718,-0.4371171295642853,0.21357905864715576,0.03368542343378067,0.03368542343378067,"[0.035528331995010376, 0.018783042207360268, 0.04212215915322304, 0.04579029977321625, 0.04581740126013756, 0.041943661868572235, 0.016241123899817467, 0.015490996651351452, 0.031173795461654663, 0.04396340250968933]",,MeanPoolLinear_RESVAR,MeanPoolLinear_RESVAR_seed45,meanpool_linear,MeanPoolLinear,residual_variance_reg,RESVAR,,,0.9031984126984127,"[0.9011111111111111, 0.8978174603174603, 0.8994047619047619, 0.8938492063492064, 0.9019047619047619, 0.8942460317460318, 0.8970634920634921, 0.902063492063492, 0.9041666666666667, 0.9403571428571429]","[0.042842278764673204, 0.0069055230003761065, 0.058096179722398056, 0.04852677627167721, 0.051866778373064026, 0.035493336189478364, 0.017951433538346318, 0.024989890162328745, 0.04102903709063545, 0.0]"
45,MeanPoolMLP_RESVAR,0.34263667464256287,0.2572510540485382,-0.8272650241851807,0.12260889261960983,0.017902839928865433,0.017902839928865433,"[0.017074819654226303, 0.015746640041470528, 0.014012315310537815, 0.024995701387524605, 0.03236641362309456, 0.02807754836976528, 0.003667331300675869, 0.013392207212746143, 0.02299145795404911, 0.006703939754515886]","[[0.5278968214988708, 0.8233333230018616, 0.9142857193946838, 0.9568253755569458], [0.4697619080543518, 0.7638491988182068, 0.8709126710891724, 0.9294841289520264], [0.4935714304447174, 0.787579357624054, 0.8873412609100342, 0.9380555748939514], [0.50984126329422, 0.7936905026435852, 0.8852777481079102, 0.9325793385505676], [0.5147222280502319, 0.7996825575828552, 0.8913094997406006, 0.9375793933868408], [0.519960343837738, 0.8077777624130249, 0.9015873074531555, 0.9451984167098999], [0.5070635080337524, 0.803928554058075, 0.9010317325592041, 0.9464285969734192], [0.4834127128124237, 0.7834920883178711, 0.8924206495285034, 0.947857141494751], [0.483690470457077, 0.7837698459625244, 0.885952353477478, 0.9412301778793335], [0.5204365253448486, 0.8419047594070435, 0.9316269755363464, 0.9699206352233887]]",MeanPoolMLP_RESVAR,MeanPoolMLP_RESVAR_seed45,meanpool,MeanPoolMLP,residual_variance_reg,RESVAR,,,,,
45,MeanPoolMLP_RESVAR+posthocT,0.34263667464256287,0.2572510540485382,-0.8277846574783325,0.12729649245738983,0.017289074137806892,0.017289074137806892,"[0.01891827955842018, 0.012118850834667683, 0.012082763947546482, 0.023957807570695877, 0.030631519854068756, 0.02807941846549511, 0.004844576120376587, 0.013214531354606152, 0.022072453051805496, 0.006970538292080164]","[[0.5371031761169434, 0.8305555582046509, 0.920634925365448, 0.9599999785423279], [0.47749999165534973, 0.7723016142845154, 0.8777777552604675, 0.9337301850318909], [0.5022222399711609, 0.7962698340415955, 0.8938094973564148, 0.9422222375869751], [0.5177778005599976, 0.8026190400123596, 0.8909920454025269, 0.936904788017273], [0.5225396752357483, 0.807539701461792, 0.897341251373291, 0.9418253898620605], [0.5276587009429932, 0.8163889050483704, 0.9075000286102295, 0.9486904740333557], [0.515317440032959, 0.8118253946304321, 0.9074206352233887, 0.9498015642166138], [0.4910317361354828, 0.792539656162262, 0.8988491892814636, 0.9526984095573425], [0.49238094687461853, 0.7921825647354126, 0.892896831035614, 0.946071445941925], [0.5291666388511658, 0.8498015999794006, 0.9371031522750854, 0.9724603295326233]]",MeanPoolMLP_RESVAR,MeanPoolMLP_RESVAR_seed45,meanpool,MeanPoolMLP,residual_variance_reg,RESVAR,1.0189367532730103,,,,
45,MeanPoolMLP_RESVAR+pfT,0.34263667464256287,0.2572510540485382,-0.8297820091247559,0.12957115471363068,0.01577673852443695,0.01577673852443695,"[0.014921911060810089, 0.004517422057688236, 0.012280162423849106, 0.023467548191547394, 0.028557106852531433, 0.02807937189936638, 0.0037997670006006956, 0.013211981393396854, 0.022934120148420334, 0.005997978616505861]","[[0.5132539868354797, 0.8103571534156799, 0.9042063355445862, 0.9508333206176758], [0.5015873312950134, 0.7975397109985352, 0.8984524011611938, 0.9467460513114929], [0.5121428370475769, 0.8079761862754822, 0.90067458152771, 0.9474999904632568], [0.5281745791435242, 0.8133333325386047, 0.8989285826683044, 0.9431349039077759], [0.5371031761169434, 0.8209523558616638, 0.9069841504096985, 0.9496031999588013], [0.5197619199752808, 0.8075793385505676, 0.9015079140663147, 0.9450793862342834], [0.505476176738739, 0.8028174638748169, 0.9001190662384033, 0.9458730220794678], [0.49115079641342163, 0.7926190495491028, 0.8990079164505005, 0.9527381062507629], [0.502579391002655, 0.8038889169692993, 0.9023412466049194, 0.9526190757751465], [0.48476189374923706, 0.8088889122009277, 0.9088888764381409, 0.9566270112991333]]",MeanPoolMLP_RESVAR,MeanPoolMLP_RESVAR_seed45,meanpool,MeanPoolMLP,residual_variance_reg,RESVAR,,"[0.9687053561210632, 1.076339840888977, 1.0434508323669434, 1.0466560125350952, 1.055193305015564, 0.9994292259216309, 0.9973052144050598, 1.0192080736160278, 1.0464718341827393, 0.9277635216712952]",,,
45,MeanPoolMLP_RESVAR+cdfCal90,0.34263667464256287,0.2572510540485382,-0.8272650241851807,0.12260889261960983,0.017902839928865433,0.017902839928865433,"[0.017074819654226303, 0.015746640041470528, 0.014012315310537815, 0.024995701387524605, 0.03236641362309456, 0.02807754836976528, 0.003667331300675869, 0.013392207212746143, 0.02299145795404911, 0.006703939754515886]",,MeanPoolMLP_RESVAR,MeanPoolMLP_RESVAR_seed45,meanpool,MeanPoolMLP,residual_variance_reg,RESVAR,,,0.8991944444444446,"[0.9025, 0.8957142857142857, 0.8967460317460317, 0.8951984126984127, 0.900436507936508, 0.8976587301587302, 0.8990476190476191, 0.8992063492063492, 0.9053174603174603, 0.9001190476190476]",
45,MeanPoolMLP_RESVAR+gaussSplitConf90,0.34263667464256287,0.2572510540485382,-0.8272650241851807,0.12260889261960983,0.017902839928865433,0.017902839928865433,"[0.017074819654226303, 0.015746640041470528, 0.014012315310537815, 0.024995701387524605, 0.03236641362309456, 0.02807754836976528, 0.003667331300675869, 0.013392207212746143, 0.02299145795404911, 0.006703939754515886]",,MeanPoolMLP_RESVAR,MeanPoolMLP_RESVAR_seed45,meanpool,MeanPoolMLP,residual_variance_reg,RESVAR,,,0.9042976190476191,"[0.9142857142857143, 0.8951587301587302, 0.8974603174603175, 0.8969444444444444, 0.9000396825396826, 0.9015873015873016, 0.9010317460317461, 0.8993253968253968, 0.905515873015873, 0.9316269841269841]","[0.0, 0.02382957797791812, 0.015926875263298234, 0.027649751604177656, 0.02018905838371167, 0.0, 0.0, 0.0075389546888673204, 0.031284090528246745, 0.0]"
